variable.name,variable.label,country,year,filename
QN29,Smoked cigarettes 1+ of past 30 days,yemen,2008,YEH200_public_use.sav
QN30,Used other tobacco 1+ of past 30 days,yemen,2008,YEH200_public_use.sav
QN31,Tried to quit smoking past 12 months,yemen,2008,YEH200_public_use.sav
QN32,Others present smoking 1+ of past 7 days,yemen,2008,YEH200_public_use.sav
QN33,Either/Both parents use tobacco,yemen,2008,YEH200_public_use.sav
QN34,Drank 1+ days past 30 days,yemen,2008,YEH200_public_use.sav
QN35,"Of current drinkers, drank 2+ drinks/day 30 days",yemen,2008,YEH200_public_use.sav
QN36,"Of current drinkers, bought alcohol in store",yemen,2008,YEH200_public_use.sav
QN37,1+ times drunk in lifetime,yemen,2008,YEH200_public_use.sav
QN38,Alcohol trouble 1+ times in lifetime,yemen,2008,YEH200_public_use.sav
QN39,Used drugs 1+ times in lifetime,yemen,2008,YEH200_public_use.sav
QN40,Ever had sex,yemen,2008,YEH200_public_use.sav
QN41,Age first sexual intercourse 12 or younger,yemen,2008,YEH200_public_use.sav
QN42,2+ sex partners lifetime,yemen,2008,YEH200_public_use.sav
QN43,Sexual intercourse past 12 months,yemen,2008,YEH200_public_use.sav
QN44,"Of sexually active 12 mos, use condoms at last sex",yemen,2008,YEH200_public_use.sav
QN45,Active 60+ mins/day for all of past 7 days,yemen,2008,YEH200_public_use.sav
QN46,Active 60+ min/day all 7 days of usual week,yemen,2008,YEH200_public_use.sav
QN47,Sitting activities 3+ hours/day of usual day,yemen,2008,YEH200_public_use.sav
QN48,Walk/Bike to/from school 0 of past 7 days,yemen,2008,YEH200_public_use.sav
QN49,Less than 29 minutes to/from school past 7 days,yemen,2008,YEH200_public_use.sav
QN50,Miss school no permission 1+ of past 30 days,yemen,2008,YEH200_public_use.sav
QN51,Students never/rarely kind/helpful past 30 days,yemen,2008,YEH200_public_use.sav
QN52,Parents never/rarely check homework past 30 days,yemen,2008,YEH200_public_use.sav
QN53,Parents never/rarely understand problems past 30,yemen,2008,YEH200_public_use.sav
QN54,Parents never/rarely know about free time past 30,yemen,2008,YEH200_public_use.sav
qnrovwtg,At risk for becoming overweight,yemen,2008,YEH200_public_use.sav
qnovwtg,Overweight,yemen,2008,YEH200_public_use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,yemen,2008,YEH200_public_use.sav
qnanytbg,Used any tobacco past 30 days,yemen,2008,YEH200_public_use.sav
qnminpag,Exercised 60 min/day <=5 days,yemen,2008,YEH200_public_use.sav
qnwkrdg,Walked/biked <2.5 hrs 7 days,yemen,2008,YEH200_public_use.sav
weight,Weight,yemen,2008,YEH200_public_use.sav
psu,Primary Sampling Unit,yemen,2008,YEH200_public_use.sav
stratum,Stratum,yemen,2008,YEH200_public_use.sav
Q1,Custom Age,brunei,2014,BUH2014_Public_Use.sav
Q2,Sex,brunei,2014,BUH2014_Public_Use.sav
Q3,In what grade are you,brunei,2014,BUH2014_Public_Use.sav
Q4,How tall are you,brunei,2014,BUH2014_Public_Use.sav
Q5,How much do you weigh,brunei,2014,BUH2014_Public_Use.sav
Q6,Went hungry past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q7,Eat fruit per day past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q8,Eat vegetables past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q9,Drink soft drinks past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q10,Ate fast food past 7 days,brunei,2014,BUH2014_Public_Use.sav
Q11,How many times per day brush teeth,brunei,2014,BUH2014_Public_Use.sav
Q12,Wash hands before eating past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q13,Wash hands after toilet past 30 day,brunei,2014,BUH2014_Public_Use.sav
Q14,Used soap on hands past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q15,Times attacked past 12 mo.,brunei,2014,BUH2014_Public_Use.sav
Q16,How many times in fight 12 mos,brunei,2014,BUH2014_Public_Use.sav
Q17,How many times injured past 12 months,brunei,2014,BUH2014_Public_Use.sav
Q18,What was serious injury past 12 mo.,brunei,2014,BUH2014_Public_Use.sav
Q19,Cause of injury past 12 mo.,brunei,2014,BUH2014_Public_Use.sav
Q20,How many days bullied past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q21,How bullied past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q22,Times felt lonely past 12 mo.,brunei,2014,BUH2014_Public_Use.sav
Q23,Times could not sleep past 12 mo.,brunei,2014,BUH2014_Public_Use.sav
Q24,Ever considered suicide 12 mos,brunei,2014,BUH2014_Public_Use.sav
Q25,Ever make suicide plan 12 mos,brunei,2014,BUH2014_Public_Use.sav
Q26,Times attempted suicide 12 mos.,brunei,2014,BUH2014_Public_Use.sav
Q27,Number close friends,brunei,2014,BUH2014_Public_Use.sav
Q28,Age first smoked,brunei,2014,BUH2014_Public_Use.sav
Q29,How many days smoked 30 days,brunei,2014,BUH2014_Public_Use.sav
Q30,Other tobacco past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q31,Try stop smoking past 12 mo.,brunei,2014,BUH2014_Public_Use.sav
Q32,Others present smoking past 7 days,brunei,2014,BUH2014_Public_Use.sav
Q33,Parents who use tobacco,brunei,2014,BUH2014_Public_Use.sav
Q34,Age first alcohol,brunei,2014,BUH2014_Public_Use.sav
Q35,Days one drink or more past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q36,Number of drinks past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q37,How got drinks past 30 days ,brunei,2014,BUH2014_Public_Use.sav
Q38,Times drunk during life,brunei,2014,BUH2014_Public_Use.sav
Q39,Number of troubles as result of drinking,brunei,2014,BUH2014_Public_Use.sav
Q40,Age first drugs,brunei,2014,BUH2014_Public_Use.sav
Q41,Times used marijuana lifetime,brunei,2014,BUH2014_Public_Use.sav
Q42,Times used marijuana past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q43,Times used amphetamines lifetime,brunei,2014,BUH2014_Public_Use.sav
Q44,Ever had sex,brunei,2014,BUH2014_Public_Use.sav
Q45,Age first sexual intercourse,brunei,2014,BUH2014_Public_Use.sav
Q46,How many sex partners,brunei,2014,BUH2014_Public_Use.sav
Q47,Used condom at last intercourse,brunei,2014,BUH2014_Public_Use.sav
Q48,Used birth control last intercourse,brunei,2014,BUH2014_Public_Use.sav
Q49,Days active 60 min plus past 7 days,brunei,2014,BUH2014_Public_Use.sav
Q50,Walk or bike to school past 7 days,brunei,2014,BUH2014_Public_Use.sav
Q51,Days went to PE each week,brunei,2014,BUH2014_Public_Use.sav
Q52,Time spent sitting on usual day,brunei,2014,BUH2014_Public_Use.sav
Q53,Miss school no permission past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q54,Others helpful in school past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q55,Parents check homework past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q56,Parent understand troubles past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q57,Parent know what you do past 30 days,brunei,2014,BUH2014_Public_Use.sav
Q58,Parent go through things past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN7,Ate fruit 2+ times per day past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN8,Ate vegetables 3+ times per day past 30 day,brunei,2014,BUH2014_Public_Use.sav
QN9,Drank soft drinks 1+ times per day past 30 day,brunei,2014,BUH2014_Public_Use.sav
QN10,Ate fast food 3+ days past 7 day,brunei,2014,BUH2014_Public_Use.sav
QN11,Cleaned/brushed teeth <1 time/day past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN12,Never/rarely wash hands before eating past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN13,Never/rarely wash hands after toilet past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN14,Never/rarely use soap on hands past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN15,Attacked 1+ times past 12 months,brunei,2014,BUH2014_Public_Use.sav
QN16,In fight 1+ times past 12 months,brunei,2014,BUH2014_Public_Use.sav
QN17,Seriously injured 1+ times past 12 months,brunei,2014,BUH2014_Public_Use.sav
QN18,Broken bone as most serious injury ,brunei,2014,BUH2014_Public_Use.sav
QN19,Motor vehicle caused most serious injury ,brunei,2014,BUH2014_Public_Use.sav
QN20,Bullied 1+ of past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",brunei,2014,BUH2014_Public_Use.sav
QN22,Lonely most times/always past 12 months,brunei,2014,BUH2014_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,brunei,2014,BUH2014_Public_Use.sav
QN24,Considered suicide past 12 months,brunei,2014,BUH2014_Public_Use.sav
QN25,Made suicide plan past 12 months,brunei,2014,BUH2014_Public_Use.sav
QN26,1+ times attempt suicide 12 mos.,brunei,2014,BUH2014_Public_Use.sav
QN27,No close friends,brunei,2014,BUH2014_Public_Use.sav
QN28,Before age 14 first smoked,brunei,2014,BUH2014_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN31,Tried to quit smoking past 12 months,brunei,2014,BUH2014_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,brunei,2014,BUH2014_Public_Use.sav
QN33,Either/Both parents use tobacco,brunei,2014,BUH2014_Public_Use.sav
QN34,Before age 14 first alcohol,brunei,2014,BUH2014_Public_Use.sav
QN35,Drank 1+ days past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN36,"Of current drinkers, drank 2+ drinks/day 30 days",brunei,2014,BUH2014_Public_Use.sav
QN37,"Of current drinkers, got alcohol from friends",brunei,2014,BUH2014_Public_Use.sav
QN38,1+ times drunk in lifetime,brunei,2014,BUH2014_Public_Use.sav
QN39,Alcohol trouble 1+ times in lifetime,brunei,2014,BUH2014_Public_Use.sav
QN40,Before age 14 first drugs,brunei,2014,BUH2014_Public_Use.sav
QN41,Marijuana 1+ times in lifetime,brunei,2014,BUH2014_Public_Use.sav
QN42,Marijuana 1+ times p 30 days,brunei,2014,BUH2014_Public_Use.sav
QN43,Amphetamines 1+ times lifetime,brunei,2014,BUH2014_Public_Use.sav
QN44,Ever had sex,brunei,2014,BUH2014_Public_Use.sav
QN45,Before age 14 first sex,brunei,2014,BUH2014_Public_Use.sav
QN46,2+ sex partners lifetime,brunei,2014,BUH2014_Public_Use.sav
QN47,Used condom at last sex,brunei,2014,BUH2014_Public_Use.sav
QN48,Used birth control at last sex,brunei,2014,BUH2014_Public_Use.sav
QN49,Active 60+ mins/day for 5+ of past 7 days,brunei,2014,BUH2014_Public_Use.sav
QN50,Walk/Bike to/from school 0 of past 7 days,brunei,2014,BUH2014_Public_Use.sav
QN51,3+ days PE each week,brunei,2014,BUH2014_Public_Use.sav
QN52,Sitting activities 3+ hours/day of usual day,brunei,2014,BUH2014_Public_Use.sav
QN53,Miss school no permission 1+ of past 30 days,brunei,2014,BUH2014_Public_Use.sav
QN54,Students most/always kind 30 days,brunei,2014,BUH2014_Public_Use.sav
QN55,Parents most/always check homework,brunei,2014,BUH2014_Public_Use.sav
QN56,Parents most/always understand problems,brunei,2014,BUH2014_Public_Use.sav
QN57,Parents most/always know about free time ,brunei,2014,BUH2014_Public_Use.sav
QN58,Parents never/rarely go thru things,brunei,2014,BUH2014_Public_Use.sav
site,Site Code,brunei,2014,BUH2014_Public_Use.sav
schoolid,School Identifier,brunei,2014,BUH2014_Public_Use.sav
classid,Class Identifier,brunei,2014,BUH2014_Public_Use.sav
qnowtg,Overweight,brunei,2014,BUH2014_Public_Use.sav
qnobeseg,Obese,brunei,2014,BUH2014_Public_Use.sav
qnunwtg,Underweight,brunei,2014,BUH2014_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,brunei,2014,BUH2014_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,brunei,2014,BUH2014_Public_Use.sav
qnpa7g,Physically active all past 7 days,brunei,2014,BUH2014_Public_Use.sav
qnpe5g,Attended PE 5+ days each week,brunei,2014,BUH2014_Public_Use.sav
qnc1g,"Among heavy drinkers, ever sex",brunei,2014,BUH2014_Public_Use.sav
qnc2g,"Among those worried, currently bullied",brunei,2014,BUH2014_Public_Use.sav
weight,Weight,brunei,2014,BUH2014_Public_Use.sav
stratum,Stratum,brunei,2014,BUH2014_Public_Use.sav
psu,Primary Sampling Unit,brunei,2014,BUH2014_Public_Use.sav
Q1,Custom Age,cambodia,2013,KHH2013_Public_Use.sav
Q2,Sex,cambodia,2013,KHH2013_Public_Use.sav
Q3,In what grade are you,cambodia,2013,KHH2013_Public_Use.sav
Q4,How tall are you,cambodia,2013,KHH2013_Public_Use.sav
Q5,How much do you weigh,cambodia,2013,KHH2013_Public_Use.sav
Q6,Went hungry past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q7,Eat fruit per day past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q8,Eat vegetables past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q9,Drink soft drinks past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q10,Ate fast food past 7 days,cambodia,2013,KHH2013_Public_Use.sav
Q11,How many times per day brush teeth,cambodia,2013,KHH2013_Public_Use.sav
Q12,Wash hands before eating past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q13,Wash hands after toilet past 30 day,cambodia,2013,KHH2013_Public_Use.sav
Q14,Used soap on hands past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q15,Times attacked past 12 mo.,cambodia,2013,KHH2013_Public_Use.sav
Q16,How many times in fight 12 mos,cambodia,2013,KHH2013_Public_Use.sav
Q17,How many times injured past 12 months,cambodia,2013,KHH2013_Public_Use.sav
Q18,What was serious injury past 12 mo.,cambodia,2013,KHH2013_Public_Use.sav
Q19,Cause of injury past 12 mo.,cambodia,2013,KHH2013_Public_Use.sav
Q20,How many days bullied past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q21,How bullied past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q22,Times felt lonely past 12 mo.,cambodia,2013,KHH2013_Public_Use.sav
Q23,Times could not sleep past 12 mo.,cambodia,2013,KHH2013_Public_Use.sav
Q24,Ever considered suicide 12 mos,cambodia,2013,KHH2013_Public_Use.sav
Q25,Ever make suicide plan 12 mos,cambodia,2013,KHH2013_Public_Use.sav
Q26,Times attempted suicide 12 mos.,cambodia,2013,KHH2013_Public_Use.sav
Q27,Number close friends,cambodia,2013,KHH2013_Public_Use.sav
Q28,Age first smoked,cambodia,2013,KHH2013_Public_Use.sav
Q29,How many days smoked 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q30,Other tobacco past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q31,Try stop smoking past 12 mo.,cambodia,2013,KHH2013_Public_Use.sav
Q32,Others present smoking past 7 days,cambodia,2013,KHH2013_Public_Use.sav
Q33,Parents who use tobacco,cambodia,2013,KHH2013_Public_Use.sav
Q34,Age first alcohol,cambodia,2013,KHH2013_Public_Use.sav
Q35,Days one drink or more past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q36,Number of drinks past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q37,How got drinks past 30 days ,cambodia,2013,KHH2013_Public_Use.sav
Q38,Times drunk during life,cambodia,2013,KHH2013_Public_Use.sav
Q39,Number of troubles as result of drinking,cambodia,2013,KHH2013_Public_Use.sav
Q40,Age first drugs,cambodia,2013,KHH2013_Public_Use.sav
Q41,Times used marijuana lifetime,cambodia,2013,KHH2013_Public_Use.sav
Q42,Times used marijuana past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q43,Times used amphetamines lifetime,cambodia,2013,KHH2013_Public_Use.sav
Q44,Ever had sex,cambodia,2013,KHH2013_Public_Use.sav
Q45,Age first sexual intercourse,cambodia,2013,KHH2013_Public_Use.sav
Q46,How many sex partners,cambodia,2013,KHH2013_Public_Use.sav
Q47,Used condom at last intercourse,cambodia,2013,KHH2013_Public_Use.sav
Q48,Used birth control last intercourse,cambodia,2013,KHH2013_Public_Use.sav
Q49,Days active 60 min plus past 7 days,cambodia,2013,KHH2013_Public_Use.sav
Q50,Walk or bike to school past 7 days,cambodia,2013,KHH2013_Public_Use.sav
Q51,Days went to PE each week,cambodia,2013,KHH2013_Public_Use.sav
Q52,Time spent sitting on usual day,cambodia,2013,KHH2013_Public_Use.sav
Q53,Miss school no permission past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q54,Others helpful in school past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q55,Parents check homework past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q56,Parent understand troubles past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q57,Parent know what you do past 30 days,cambodia,2013,KHH2013_Public_Use.sav
Q58,Parent go through things past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN7,Ate fruit 2+ times per day past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN8,Ate vegetables 3+ times per day past 30 day,cambodia,2013,KHH2013_Public_Use.sav
QN9,Drank soft drinks 1+ times per day past 30 day,cambodia,2013,KHH2013_Public_Use.sav
QN10,Ate fast food 3+ days past 7 day,cambodia,2013,KHH2013_Public_Use.sav
QN11,Cleaned/brushed teeth <1 time/day past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN12,Never/rarely wash hands before eating past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN13,Never/rarely wash hands after toilet past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN14,Never/rarely use soap on hands past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN15,Attacked 1+ times past 12 months,cambodia,2013,KHH2013_Public_Use.sav
QN16,In fight 1+ times past 12 months,cambodia,2013,KHH2013_Public_Use.sav
QN17,Seriously injured 1+ times past 12 months,cambodia,2013,KHH2013_Public_Use.sav
QN18,Broken bone as most serious injury ,cambodia,2013,KHH2013_Public_Use.sav
QN19,Motor vehicle caused most serious injury ,cambodia,2013,KHH2013_Public_Use.sav
QN20,Bullied 1+ of past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",cambodia,2013,KHH2013_Public_Use.sav
QN22,Lonely most times/always past 12 months,cambodia,2013,KHH2013_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,cambodia,2013,KHH2013_Public_Use.sav
QN24,Considered suicide past 12 months,cambodia,2013,KHH2013_Public_Use.sav
QN25,Made suicide plan past 12 months,cambodia,2013,KHH2013_Public_Use.sav
QN26,1+ times attempt suicide 12 mos.,cambodia,2013,KHH2013_Public_Use.sav
QN27,No close friends,cambodia,2013,KHH2013_Public_Use.sav
QN28,Before age 14 first smoked,cambodia,2013,KHH2013_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN31,Tried to quit smoking past 12 months,cambodia,2013,KHH2013_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,cambodia,2013,KHH2013_Public_Use.sav
QN33,Either/Both parents use tobacco,cambodia,2013,KHH2013_Public_Use.sav
QN34,Before age 14 first alcohol,cambodia,2013,KHH2013_Public_Use.sav
QN35,Drank 1+ days past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN36,"Of current drinkers, drank 2+ drinks/day 30 days",cambodia,2013,KHH2013_Public_Use.sav
QN37,"Of current drinkers, got alcohol from friends",cambodia,2013,KHH2013_Public_Use.sav
QN38,1+ times drunk in lifetime,cambodia,2013,KHH2013_Public_Use.sav
QN39,Alcohol trouble 1+ times in lifetime,cambodia,2013,KHH2013_Public_Use.sav
QN40,Before age 14 first drugs,cambodia,2013,KHH2013_Public_Use.sav
QN41,Marijuana 1+ times in lifetime,cambodia,2013,KHH2013_Public_Use.sav
QN42,Marijuana 1+ times p 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN43,Amphetamines 1+ times lifetime,cambodia,2013,KHH2013_Public_Use.sav
QN44,Ever had sex,cambodia,2013,KHH2013_Public_Use.sav
QN45,Before age 14 first sex,cambodia,2013,KHH2013_Public_Use.sav
QN46,2+ sex partners lifetime,cambodia,2013,KHH2013_Public_Use.sav
QN47,Used condom at last sex,cambodia,2013,KHH2013_Public_Use.sav
QN48,Used birth control at last sex,cambodia,2013,KHH2013_Public_Use.sav
QN49,Active 60+ mins/day for 5+ of past 7 days,cambodia,2013,KHH2013_Public_Use.sav
QN50,Walk/Bike to/from school 0 of past 7 days,cambodia,2013,KHH2013_Public_Use.sav
QN51,3+ days PE each week,cambodia,2013,KHH2013_Public_Use.sav
QN52,Sitting activities 3+ hours/day of usual day,cambodia,2013,KHH2013_Public_Use.sav
QN53,Miss school no permission 1+ of past 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN54,Students most/always kind 30 days,cambodia,2013,KHH2013_Public_Use.sav
QN55,Parents most/always check homework,cambodia,2013,KHH2013_Public_Use.sav
QN56,Parents most/always understand problems,cambodia,2013,KHH2013_Public_Use.sav
QN57,Parents most/always know about free time ,cambodia,2013,KHH2013_Public_Use.sav
QN58,Parents never/rarely go thru things,cambodia,2013,KHH2013_Public_Use.sav
site,Site Code,cambodia,2013,KHH2013_Public_Use.sav
schoolid,School Identifier,cambodia,2013,KHH2013_Public_Use.sav
classid,Class Identifier,cambodia,2013,KHH2013_Public_Use.sav
qnowtg,Overweight,cambodia,2013,KHH2013_Public_Use.sav
qnobeseg,Obese,cambodia,2013,KHH2013_Public_Use.sav
qnunwtg,Underweight,cambodia,2013,KHH2013_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,cambodia,2013,KHH2013_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,cambodia,2013,KHH2013_Public_Use.sav
qnpa7g,Physically active all past 7 days,cambodia,2013,KHH2013_Public_Use.sav
qnpe5g,Attended PE 5+ days each week,cambodia,2013,KHH2013_Public_Use.sav
qnc1g,"Among heavy drinkers, ever sex",cambodia,2013,KHH2013_Public_Use.sav
qnc2g,"Among those worried, currently bullied",cambodia,2013,KHH2013_Public_Use.sav
weight,Weight,cambodia,2013,KHH2013_Public_Use.sav
stratum,Stratum,cambodia,2013,KHH2013_Public_Use.sav
psu,Primary Sampling Unit,cambodia,2013,KHH2013_Public_Use.sav
Q1,How old are you,china,2003,CNAH2003_public_use.sav
Q2,Sex,china,2003,CNAH2003_public_use.sav
Q3,In what grade are you,china,2003,CNAH2003_public_use.sav
Q4,How tall are you,china,2003,CNAH2003_public_use.sav
Q5,How much do you weigh,china,2003,CNAH2003_public_use.sav
Q6,Went hungry past 30 days,china,2003,CNAH2003_public_use.sav
Q7,Eat fruit per day past 30 days,china,2003,CNAH2003_public_use.sav
Q8,Eat vegetables past 30 days,china,2003,CNAH2003_public_use.sav
Q9,Clean teeth past 30 days,china,2003,CNAH2003_public_use.sav
Q10,Wash hands before eating past 30 days,china,2003,CNAH2003_public_use.sav
Q11,Wash hands after toilet past 30 day,china,2003,CNAH2003_public_use.sav
Q12,Used soap on hands past 30 days,china,2003,CNAH2003_public_use.sav
Q13,Times attacked past 12 mo.,china,2003,CNAH2003_public_use.sav
Q14,How many times in fight 12 mos,china,2003,CNAH2003_public_use.sav
Q15,How many times injured past 12 months,china,2003,CNAH2003_public_use.sav
Q16,Doing what during injury past 12 mo.,china,2003,CNAH2003_public_use.sav
Q17,Cause of injury past 12 mo.,china,2003,CNAH2003_public_use.sav
Q18,How injury happened past 12 mo.,china,2003,CNAH2003_public_use.sav
Q19,What was serious injury past 12 mo.,china,2003,CNAH2003_public_use.sav
Q20,How many days bullied past 30 days,china,2003,CNAH2003_public_use.sav
Q21,How bullied past 30 days,china,2003,CNAH2003_public_use.sav
Q22,Times felt lonely past 12 mo.,china,2003,CNAH2003_public_use.sav
Q23,Times could not sleep past 12 mo.,china,2003,CNAH2003_public_use.sav
Q24,Sad and hopeless past 12 mo.,china,2003,CNAH2003_public_use.sav
Q25,Ever considered suicide 12 mos,china,2003,CNAH2003_public_use.sav
Q26,Ever make suicide plan 12 mos,china,2003,CNAH2003_public_use.sav
Q27,Number close friends,china,2003,CNAH2003_public_use.sav
Q28,Age first tried cigarette,china,2003,CNAH2003_public_use.sav
Q29,How many days smoked 30 days,china,2003,CNAH2003_public_use.sav
Q30,Other tobacco past 30 days,china,2003,CNAH2003_public_use.sav
Q31,Try stop smoking past 12 mo.,china,2003,CNAH2003_public_use.sav
Q32,Others present smoking past 7 days,china,2003,CNAH2003_public_use.sav
Q33,Parents who use tobacco,china,2003,CNAH2003_public_use.sav
Q34,Days one drink or more past 30 days,china,2003,CNAH2003_public_use.sav
Q35,Number of drinks past 30 days,china,2003,CNAH2003_public_use.sav
Q36,How got drinks past 30 days,china,2003,CNAH2003_public_use.sav
Q37,Times drunk during life,china,2003,CNAH2003_public_use.sav
Q38,Number of troubles as result of drinking,china,2003,CNAH2003_public_use.sav
Q39,Number times drug use during life,china,2003,CNAH2003_public_use.sav
Q40,Ever had sex,china,2003,CNAH2003_public_use.sav
Q41,Age first sexual intercourse,china,2003,CNAH2003_public_use.sav
Q42,How many sex partners,china,2003,CNAH2003_public_use.sav
Q43,Sexual intercourse past 12 mo.,china,2003,CNAH2003_public_use.sav
Q44,Used condom at last intercourse,china,2003,CNAH2003_public_use.sav
Q45,Days active 60 min plus past 7 days,china,2003,CNAH2003_public_use.sav
Q46,Active 60 min plus per day usual week,china,2003,CNAH2003_public_use.sav
Q47,Time spent sitting on usual day,china,2003,CNAH2003_public_use.sav
Q48,Walk or bike to school past 7 days,china,2003,CNAH2003_public_use.sav
Q49,How long to from school past 7 days,china,2003,CNAH2003_public_use.sav
Q50,Miss school no permission past 30 days,china,2003,CNAH2003_public_use.sav
Q51,Others helpful in school past 30 days,china,2003,CNAH2003_public_use.sav
Q52,Parents check homework past 30 days,china,2003,CNAH2003_public_use.sav
Q53,Parent understand troubles past 30 days,china,2003,CNAH2003_public_use.sav
Q54,Parent know what you do past 30 days,china,2003,CNAH2003_public_use.sav
QN6,% went hungry past 30 days,china,2003,CNAH2003_public_use.sav
QN7,% ate fruit per day past 30 days,china,2003,CNAH2003_public_use.sav
QN8,% ate vegetables past 30 days,china,2003,CNAH2003_public_use.sav
QN9,% clean teeth past 30 days,china,2003,CNAH2003_public_use.sav
QN10,% wash hands before eating past 30 days,china,2003,CNAH2003_public_use.sav
QN11,% wash hands after toilet past 30 day,china,2003,CNAH2003_public_use.sav
QN12,% use soap on hands past 30 days,china,2003,CNAH2003_public_use.sav
QN13,% times attacked past 12 mo.,china,2003,CNAH2003_public_use.sav
QN14,% times in fight 12 mos.,china,2003,CNAH2003_public_use.sav
QN15,% times injured past 12 months,china,2003,CNAH2003_public_use.sav
QN16,% playing sport injured past 12 mo.,china,2003,CNAH2003_public_use.sav
QN17,% fall caused injury past 12 mo.,china,2003,CNAH2003_public_use.sav
QN18,% hurt self by accident past 12 mo.,china,2003,CNAH2003_public_use.sav
QN19,% broken bone past 12 mo.,china,2003,CNAH2003_public_use.sav
QN20,% bullied past 30 days,china,2003,CNAH2003_public_use.sav
QN21,"% kicked, pushed, shoved past 30 days",china,2003,CNAH2003_public_use.sav
QN22,% felt lonely past 12 mo.,china,2003,CNAH2003_public_use.sav
QN23,% times could not sleep past 12 mo.,china,2003,CNAH2003_public_use.sav
QN24,% sad or hopeless past 12 mo.,china,2003,CNAH2003_public_use.sav
QN25,% ever consider suicide 12 mos.,china,2003,CNAH2003_public_use.sav
QN26,% made suicide plan 12 mos,china,2003,CNAH2003_public_use.sav
